"","V3","V4"
"1","m/z","RT"
"23185","651.4744","9.16"
"23186","655.4703","9.16"
"23187","657.5424","9.16"
"23188","671.5717","9.16"
"23189","675.7587","9.16"
"23190","697.4792","9.16"
"23191","700.6238","9.16"
"23192","802.6748","9.16"
"23193","807.5642","9.16"
"23194","808.4973","9.16"
"23195","808.9989","9.16"
"23196","824.6584","9.16"
"23197","846.6220","9.16"
"23198","878.6683","9.16"
"23199","216.9224","9.17"
"23200","466.4621","9.17"
"23201","471.4173","9.17"
"23202","523.5090","9.17"
"23203","543.4764","9.17"
"23204","545.4908","9.17"
"23205","581.5632","9.17"
"23206","601.2157","9.17"
"23207","619.4907","9.17"
"23208","626.5352","9.17"
"23209","635.4642","9.17"
"23210","639.4967","9.17"
"23211","641.5495","9.17"
"23212","686.6057","9.17"
"23213","810.5986","9.17"
"23214","840.6326","9.17"
"23215","848.6585","9.17"
"23216","918.6630","9.17"
"23217","487.3913","9.18"
"23218","540.5352","9.18"
"23219","612.4324","9.18"
"23220","617.3878","9.18"
"23221","674.5165","9.18"
"23222","721.5939","9.18"
"23223","740.5516","9.18"
"23224","784.6293","9.18"
"23225","789.5852","9.18"
"23226","794.6033","9.18"
"23227","800.6203","9.18"
"23228","805.5567","9.18"
"23229","821.5513","9.18"
"23230","878.5852","9.18"
"23231","988.7283","9.18"
"23232","1010.7112","9.18"
"23233","259.2414","9.19"
"23234","361.2730","9.19"
"23235","530.4583","9.19"
"23236","575.5004","9.19"
"23237","601.0485","9.19"
"23238","633.3620","9.19"
"23239","647.5012","9.19"
"23240","687.4950","9.19"
"23241","693.5432","9.19"
"23242","703.4694","9.19"
"23243","802.6425","9.19"
"23244","862.5895","9.19"
"23245","862.6756","9.19"
"23246","867.5889","9.19"
"23247","900.5761","9.19"
"23248","953.6537","9.19"
"23249","226.2527","9.20"
"23250","240.2687","9.20"
"23251","507.5138","9.20"
"23252","525.5246","9.20"
"23253","542.5509","9.20"
"23254","547.5066","9.20"
"23255","553.4409","9.20"
"23256","556.5652","9.20"
"23257","561.4853","9.20"
"23258","565.4553","9.20"
"23259","565.9567","9.20"
"23260","569.3331","9.20"
"23261","577.4594","9.20"
"23262","583.5759","9.20"
"23263","601.5640","9.20"
"23264","684.5907","9.20"
"23265","701.5703","9.20"
"23266","705.5441","9.20"
"23267","718.6330","9.20"
"23268","737.5360","9.20"
"23269","756.6511","9.20"
"23270","761.6060","9.20"
"23271","774.5676","9.20"
"23272","807.5918","9.20"
"23273","814.6769","9.20"
"23274","818.6021","9.20"
"23275","935.7839","9.20"
"23276","299.2580","9.21"
"23277","369.3516","9.21"
"23278","479.3863","9.21"
"23279","495.3606","9.21"
"23280","499.4513","9.21"
"23281","577.5186","9.21"
"23282","579.5824","9.21"
"23283","630.5449","9.21"
"23284","677.5483","9.21"
"23285","678.6005","9.21"
"23286","680.5012","9.21"
"23287","694.5756","9.21"
"23288","716.6038","9.21"
"23289","721.5582","9.21"
"23290","732.6348","9.21"
"23291","751.6209","9.21"
"23292","793.5581","9.21"
"23293","828.6927","9.21"
"23294","851.6776","9.21"
"23295","889.4622","9.21"
"23296","576.5714","9.22"
"23297","583.4524","9.22"
"23298","588.4100","9.22"
"23299","594.5814","9.22"
"23300","656.6189","9.22"
"23301","658.5763","9.22"
"23302","663.5318","9.22"
"23303","679.5052","9.22"
"23304","701.4916","9.22"
"23305","708.5929","9.22"
"23306","713.5597","9.22"
"23307","746.6666","9.22"
"23308","792.6303","9.22"
"23309","305.2479","9.23"
"23310","359.2943","9.23"
"23311","429.4093","9.23"
"23312","490.4628","9.23"
"23313","505.4048","9.23"
"23314","543.3608","9.23"
"23315","611.5004","9.23"
"23316","611.5810","9.23"
"23317","667.5267","9.23"
"23318","683.5006","9.23"
"23319","686.5214","9.23"
"23320","770.6500","9.23"
"23321","809.5507","9.23"
"23322","315.2804","9.24"
"23323","339.2891","9.24"
"23324","515.4472","9.24"
"23325","532.4741","9.24"
"23326","543.4420","9.24"
"23327","543.9436","9.24"
"23328","595.5295","9.24"
"23329","606.5452","9.24"
"23330","620.5599","9.24"
"23331","621.5238","9.24"
"23332","626.5715","9.24"
"23333","627.4744","9.24"
"23334","633.4854","9.24"
"23335","638.6072","9.24"
"23336","653.5829","9.24"
"23337","662.5714","9.24"
"23338","665.4866","9.24"
"23339","680.5611","9.24"
"23340","753.4861","9.24"
"23341","771.6809","9.24"
"23342","800.6604","9.24"
"23343","830.5939","9.24"
"23344","887.5663","9.24"
"23345","946.7701","9.24"
"23346","1068.8493","9.24"
"23347","500.4825","9.25"
"23348","501.4674","9.25"
"23349","533.4320","9.25"
"23350","563.4999","9.25"
"23351","649.5163","9.25"
"23352","662.6038","9.25"
"23353","690.0184","9.25"
"23354","712.5863","9.25"
"23355","725.6078","9.25"
"23356","733.5160","9.25"
"23357","807.6328","9.25"
"23358","821.4739","9.25"
"23359","822.6421","9.25"
"23360","832.6880","9.25"
"23361","854.6688","9.25"
"23362","859.6218","9.25"
"23363","889.4614","9.25"
"23364","271.2419","9.26"
"23365","313.2735","9.26"
"23366","528.4761","9.26"
"23367","549.4058","9.26"
"23368","590.5474","9.26"
"23369","595.5066","9.26"
"23370","631.5762","9.26"
"23371","652.5506","9.26"
"23372","671.5405","9.26"
"23373","695.5567","9.26"
"23374","717.5420","9.26"
"23375","782.6503","9.26"
"23376","792.6045","9.26"
"23377","838.6171","9.26"
"23378","566.5505","9.27"
"23379","580.5289","9.27"
"23380","597.4426","9.27"
"23381","601.4574","9.27"
"23382","611.4803","9.27"
"23383","636.4923","9.27"
"23384","697.5158","9.27"
"23385","706.5746","9.27"
"23386","749.5303","9.27"
"23387","835.6203","9.27"
"23388","851.5936","9.27"
"23389","870.6438","9.27"
"23390","946.7192","9.27"
"23391","960.6700","9.27"
"23392","964.7290","9.27"
"23393","968.7006","9.27"
"23394","240.9710","9.28"
"23395","375.2895","9.28"
"23396","464.4823","9.28"
"23397","545.5085","9.28"
"23398","562.5347","9.28"
"23399","571.5072","9.28"
"23400","580.5456","9.28"
"23401","584.5598","9.28"
"23402","590.5182","9.28"
"23403","596.5323","9.28"
"23404","597.5569","9.28"
"23405","623.5011","9.28"
"23406","636.5555","9.28"
"23407","639.4748","9.28"
"23408","668.6182","9.28"
"23409","676.5872","9.28"
"23410","681.5421","9.28"
"23411","682.6340","9.28"
"23412","690.6002","9.28"
"23413","704.6162","9.28"
"23414","730.6333","9.28"
"23415","246.9444","9.29"
"23416","337.2737","9.29"
"23417","395.3672","9.29"
"23418","498.4313","9.29"
"23419","517.4969","9.29"
"23420","533.5293","9.29"
"23421","551.5402","9.29"
"23422","559.4708","9.29"
"23423","573.5220","9.29"
"23424","585.5011","9.29"
"23425","587.4811","9.29"
"23426","599.5011","9.29"
"23427","601.4748","9.29"
"23428","615.4749","9.29"
"23429","637.4596","9.29"
"23430","646.5205","9.29"
"23431","651.5747","9.29"
"23432","653.4334","9.29"
"23433","655.5264","9.29"
"23434","671.5013","9.29"
"23435","700.6451","9.29"
"23436","715.5233","9.29"
"23437","722.6267","9.29"
"23438","772.6286","9.29"
"23439","1024.8231","9.29"
"23440","245.2251","9.30"
"23441","411.3987","9.30"
"23442","428.4254","9.30"
"23443","449.3545","9.30"
"23444","568.5665","9.30"
"23445","589.4968","9.30"
"23446","594.5459","9.30"
"23447","595.5068","9.30"
"23448","600.5564","9.30"
"23449","603.4182","9.30"
"23450","605.5124","9.30"
"23451","619.3909","9.30"
"23452","633.3621","9.30"
"23453","673.4801","9.30"
"23454","761.6527","9.30"
"23455","777.5845","9.30"
"23456","793.5582","9.30"
"23457","809.6699","9.30"
"23458","811.6682","9.30"
"23459","826.6765","9.30"
"23460","833.6515","9.30"
"23461","849.6270","9.30"
"23462","901.6363","9.30"
"23463","543.4937","9.31"
"23464","589.5146","9.31"
"23465","621.4858","9.31"
"23466","641.4913","9.31"
"23467","653.4902","9.31"
"23468","689.5095","9.31"
"23469","707.5615","9.31"
"23470","747.5741","9.31"
"23471","798.1795","9.31"
"23472","805.1730","9.31"
"23473","805.5069","9.31"
"23474","848.6582","9.31"
"23475","864.6327","9.31"
"23476","882.6425","9.31"
"23477","894.7925","9.31"
"23478","902.5918","9.31"
"23479","917.0489","9.31"
"23480","954.7228","9.31"
"23481","1010.6893","9.31"
"23482","1062.7031","9.31"
"23483","487.4482","9.32"
"23484","504.4769","9.32"
"23485","509.4323","9.32"
"23486","515.4816","9.32"
"23487","525.4062","9.32"
"23488","552.5149","9.32"
"23489","557.4699","9.32"
"23490","625.5162","9.32"
"23491","637.5164","9.32"
"23492","672.8991","9.32"
"23493","719.5597","9.32"
"23494","742.6185","9.32"
"23495","746.6044","9.32"
"23496","797.8452","9.32"
"23497","798.5136","9.32"
"23498","812.8343","9.32"
"23499","819.5953","9.32"
"23500","844.6868","9.32"
"23501","852.8539","9.32"
"23502","866.6687","9.32"
"23503","880.6857","9.32"
"23504","916.5472","9.32"
"23505","972.7342","9.32"
"23506","994.7160","9.32"
"23507","525.5244","9.33"
"23508","601.5157","9.33"
"23509","663.4545","9.33"
"23510","682.9975","9.33"
"23511","700.5869","9.33"
"23512","716.6157","9.33"
"23513","717.6151","9.33"
"23514","722.5688","9.33"
"23515","770.6020","9.33"
"23516","835.5685","9.33"
"23517","838.5896","9.33"
"23518","862.5945","9.33"
"23519","916.4807","9.33"
"23520","934.6551","9.33"
"23521","416.3159","9.34"
"23522","612.4314","9.34"
"23523","617.4892","9.34"
"23524","618.5798","9.34"
"23525","625.4985","9.34"
"23526","638.1408","9.34"
"23527","658.5539","9.34"
"23528","673.5878","9.34"
"23529","748.6203","9.34"
"23530","765.5843","9.34"
"23531","781.5583","9.34"
"23532","980.7967","9.34"
"23533","497.4320","9.35"
"23534","528.4986","9.35"
"23535","603.5341","9.35"
"23536","609.5217","9.35"
"23537","644.1403","9.35"
"23538","675.9935","9.35"
"23539","706.5772","9.35"
"23540","714.8514","9.35"
"23541","760.6291","9.35"
"23542","773.4857","9.35"
"23543","794.6487","9.35"
"23544","915.4766","9.35"
"23545","1030.7361","9.35"
"23546","277.2169","9.36"
"23547","359.2943","9.36"
"23548","375.2900","9.36"
"23549","464.4826","9.36"
"23550","492.4766","9.36"
"23551","569.5294","9.36"
"23552","602.5873","9.36"
"23553","621.5216","9.36"
"23554","632.5607","9.36"
"23555","638.1480","9.36"
"23556","652.5870","9.36"
"23557","656.5607","9.36"
"23558","666.6024","9.36"
"23559","676.5869","9.36"
"23560","677.4894","9.36"
"23561","680.6004","9.36"
"23562","681.5424","9.36"
"23563","684.5915","9.36"
"23564","686.6283","9.36"
"23565","694.6338","9.36"
"23566","697.5137","9.36"
"23567","697.5841","9.36"
"23568","700.0087","9.36"
"23569","703.5257","9.36"
"23570","705.4878","9.36"
"23571","749.5314","9.36"
"23572","771.5127","9.36"
"23573","810.6151","9.36"
"23574","839.5002","9.36"
"23575","839.6781","9.36"
"23576","847.4891","9.36"
"23577","856.6088","9.36"
"23578","870.7134","9.36"
"23579","975.4756","9.36"
"23580","1008.7548","9.36"
"23581","281.2479","9.37"
"23582","339.2891","9.37"
"23583","341.3037","9.37"
"23584","570.5313","9.37"
"23585","604.5656","9.37"
"23586","620.5979","9.37"
"23587","621.5449","9.37"
"23588","633.4862","9.37"
"23589","638.9978","9.37"
"23590","646.5762","9.37"
"23591","659.5007","9.37"
"23592","691.5847","9.37"
"23593","711.5139","9.37"
"23594","774.6562","9.37"
"23595","779.5014","9.37"
"23596","816.6920","9.37"
"23597","871.5000","9.37"
"23598","907.4878","9.37"
"23599","423.4558","9.38"
"23600","439.3774","9.38"
"23601","562.5340","9.38"
"23602","807.5932","9.38"
"23603","871.5727","9.38"
"23604","893.5544","9.38"
"23605","337.2734","9.39"
"23606","411.3463","9.39"
"23607","440.4825","9.39"
"23608","445.4379","9.39"
"23609","545.5084","9.39"
"23610","628.5511","9.39"
"23611","633.5067","9.39"
"23612","640.6223","9.39"
"23613","656.5813","9.39"
"23614","669.5781","9.39"
"23615","688.5861","9.39"
"23616","693.0055","9.39"
"23617","693.5418","9.39"
"23618","709.5156","9.39"
"23619","727.6238","9.39"
"23620","766.6549","9.39"
"23621","784.6656","9.39"
"23622","802.6757","9.39"
"23623","806.6477","9.39"
"23624","822.6218","9.39"
"23625","936.7706","9.39"
"23626","342.3082","9.40"
"23627","383.3148","9.40"
"23628","447.4181","9.40"
"23629","461.4117","9.40"
"23630","467.4090","9.40"
"23631","525.4311","9.40"
"23632","583.5488","9.40"
"23633","601.4560","9.40"
"23634","603.4756","9.40"
"23635","623.5697","9.40"
"23636","649.4800","9.40"
"23637","649.5160","9.40"
"23638","662.6019","9.40"
"23639","663.6079","9.40"
"23640","665.4896","9.40"
"23641","735.5736","9.40"
"23642","743.5586","9.40"
"23643","799.6673","9.40"
"23644","824.6568","9.40"
"23645","840.6338","9.40"
"23646","846.5885","9.40"
"23647","908.6478","9.40"
"23648","948.7327","9.40"
"23649","521.5307","9.41"
"23650","563.5021","9.41"
"23651","749.6099","9.41"
"23652","909.5283","9.41"
"23653","628.6015","9.42"
"23654","646.6129","9.42"
"23655","668.0243","9.42"
"23656","668.5948","9.42"
"23657","684.5688","9.42"
"23658","685.6676","9.42"
"23659","704.6667","9.42"
"23660","708.8463","9.42"
"23661","759.5326","9.42"
"23662","810.5127","9.42"
"23663","850.6418","9.42"
"23664","864.2665","9.42"
"23665","961.5394","9.42"
"23666","401.3786","9.43"
"23667","415.3941","9.43"
"23668","480.4765","9.43"
"23669","509.4924","9.43"
"23670","531.4749","9.43"
"23671","549.5217","9.43"
"23672","593.5979","9.43"
"23673","615.5793","9.43"
"23674","624.6402","9.43"
"23675","625.5165","9.43"
"23676","630.6133","9.43"
"23677","651.6507","9.43"
"23678","666.6875","9.43"
"23679","686.8168","9.43"
"23680","692.6157","9.43"
"23681","707.5618","9.43"
"23682","792.6697","9.43"
"23683","802.5167","9.43"
"23684","803.1858","9.43"
"23685","810.1791","9.43"
"23686","284.2658","9.44"
"23687","423.3622","9.44"
"23688","501.4677","9.44"
"23689","547.4486","9.44"
"23690","567.5347","9.44"
"23691","584.5612","9.44"
"23692","622.6125","9.44"
"23693","631.5274","9.44"
"23694","638.5200","9.44"
"23695","638.6548","9.44"
"23696","646.3079","9.44"
"23697","648.5045","9.44"
"23698","660.5902","9.44"
"23699","670.6333","9.44"
"23700","682.6131","9.44"
"23701","699.4947","9.44"
"23702","703.5426","9.44"
"23703","709.5932","9.44"
"23704","745.6102","9.44"
"23705","772.6202","9.44"
"23706","790.6304","9.44"
"23707","802.8510","9.44"
"23708","810.6814","9.44"
"23709","832.6633","9.44"
"23710","848.6393","9.44"
"23711","850.6739","9.44"
"23712","873.6728","9.44"
"23713","900.6513","9.44"
"23714","949.7895","9.44"
"23715","554.4919","9.45"
"23716","638.6082","9.45"
"23717","641.4906","9.45"
"23718","651.5318","9.45"
"23719","667.5057","9.45"
"23720","676.5634","9.45"
"23721","704.5947","9.45"
"23722","788.1785","9.45"
"23723","867.6529","9.45"
"23724","892.7444","9.45"
"23725","897.6997","9.45"
"23726","240.2686","9.46"
"23727","313.2735","9.46"
"23728","559.4469","9.46"
"23729","575.4209","9.46"
"23730","593.4911","9.46"
"23731","623.4808","9.46"
"23732","626.5721","9.46"
"23733","627.5327","9.46"
"23734","646.0113","9.46"
"23735","647.5011","9.46"
"23736","655.4909","9.46"
"23737","666.6383","9.46"
"23738","688.6203","9.46"
"23739","778.5967","9.46"
"23740","791.6005","9.46"
"23741","797.8454","9.46"
"23742","828.6909","9.46"
"23743","846.7026","9.46"
"23744","852.6347","9.46"
"23745","553.5191","9.47"
"23746","570.5456","9.47"
"23747","575.5010","9.47"
"23748","591.4751","9.47"
"23749","602.5506","9.47"
"23750","649.5156","9.47"
"23751","652.6248","9.47"
"23752","656.8908","9.47"
"23753","667.4719","9.47"
"23754","683.4446","9.47"
"23755","691.5631","9.47"
"23756","788.5825","9.47"
"23757","796.6637","9.47"
"23758","798.6283","9.47"
"23759","814.6763","9.47"
"23760","836.6583","9.47"
"23761","864.6048","9.47"
"23762","868.6845","9.47"
"23763","936.6734","9.47"
"23764","216.9225","9.48"
"23765","285.2426","9.48"
"23766","409.3831","9.48"
"23767","437.4345","9.48"
"23768","441.3730","9.48"
"23769","519.5095","9.48"
"23770","537.5240","9.48"
"23771","577.5544","9.48"
"23772","593.4910","9.48"
"23773","599.4596","9.48"
"23774","599.5372","9.48"
"23775","615.5119","9.48"
"23776","664.5878","9.48"
"23777","676.5645","9.48"
"23778","684.2026","9.48"
"23779","702.6029","9.48"
"23780","707.5366","9.48"
"23781","707.5958","9.48"
"23782","723.5719","9.48"
"23783","732.5900","9.48"
"23784","734.5347","9.48"
"23785","748.6594","9.48"
"23786","798.1799","9.48"
"23787","833.6118","9.48"
"23788","856.6090","9.48"
"23789","884.6584","9.48"
"23790","920.6784","9.48"
"23791","960.7338","9.48"
"23792","982.7161","9.48"
"23793","561.5021","9.49"
"23794","577.5167","9.49"
"23795","590.5873","9.49"
"23796","630.5792","9.49"
"23797","655.5057","9.49"
"23798","664.6223","9.49"
"23799","669.5426","9.49"
"23800","682.6343","9.49"
"23801","685.5165","9.49"
"23802","704.6163","9.49"
"23803","753.6152","9.49"
"23804","769.5887","9.49"
"23805","781.5954","9.49"
"23806","807.5746","9.49"
"23807","594.5463","9.50"
"23808","608.5976","9.50"
"23809","623.4971","9.50"
"23810","623.9984","9.50"
"23811","646.5545","9.50"
"23812","647.6164","9.50"
"23813","682.5774","9.50"
"23814","686.6064","9.50"
"23815","688.5321","9.50"
"23816","720.5901","9.50"
"23817","729.5783","9.50"
"23818","786.6783","9.50"
"23819","797.5693","9.50"
"23820","828.6559","9.50"
"23821","849.5825","9.50"
"23822","885.5885","9.50"
"23823","894.7023","9.50"
"23824","917.6988","9.50"
"23825","214.9177","9.51"
"23826","493.4022","9.51"
"23827","572.5610","9.51"
"23828","579.5349","9.51"
"23829","625.5805","9.51"
"23830","670.4442","9.51"
"23831","670.9460","9.51"
"23832","725.6086","9.51"
"23833","807.6054","9.51"
"23834","848.7175","9.51"
"23835","853.6723","9.51"
"23836","862.6750","9.51"
"23837","894.7901","9.51"
"23838","948.7865","9.51"
"23839","245.2252","9.52"
"23840","247.2413","9.52"
"23841","271.2427","9.52"
"23842","434.0166","9.52"
"23843","557.4907","9.52"
"23844","571.5435","9.52"
"23845","611.5703","9.52"
"23846","634.6147","9.52"
"23847","687.6690","9.52"
"23848","714.6610","9.52"
"23849","736.6428","9.52"
"23850","766.5808","9.52"
"23851","795.6266","9.52"
"23852","817.6114","9.52"
"23853","872.7297","9.52"
"23854","953.7416","9.52"
"23855","969.7155","9.52"
"23856","214.0582","9.53"
"23857","265.2520","9.53"
"23858","468.4779","9.53"
"23859","489.4074","9.53"
"23860","513.4651","9.53"
"23861","518.4924","9.53"
"23862","523.4482","9.53"
"23863","539.4218","9.53"
"23864","551.4224","9.53"
"23865","568.5080","9.53"
"23866","573.4663","9.53"
"23867","579.5159","9.53"
"23868","591.5343","9.53"
"23869","597.5465","9.53"
"23870","608.5608","9.53"
"23871","611.4232","9.53"
"23872","613.5164","9.53"
"23873","617.4719","9.53"
"23874","622.5761","9.53"
"23875","629.4908","9.53"
"23876","641.3067","9.53"
"23877","642.5515","9.53"
"23878","648.6280","9.53"
"23879","649.5888","9.53"
"23880","656.1493","9.53"
"23881","656.5946","9.53"
"23882","658.5754","9.53"
"23883","679.5050","9.53"
"23884","691.5264","9.53"
"23885","699.6009","9.53"
"23886","710.6099","9.53"
"23887","717.3867","9.53"
"23888","749.6037","9.53"
"23889","763.5623","9.53"
"23890","763.6225","9.53"
"23891","779.5989","9.53"
"23892","783.5713","9.53"
"23893","808.6635","9.53"
"23894","816.6472","9.53"
"23895","858.7004","9.53"
"23896","880.6842","9.53"
"23897","908.6498","9.53"
"23898","917.5551","9.53"
"23899","918.0567","9.53"
"23900","451.4512","9.54"
"23901","530.4931","9.54"
"23902","559.3903","9.54"
"23903","589.4376","9.54"
"23904","601.4826","9.54"
"23905","601.9856","9.54"
"23906","775.6658","9.54"
"23907","821.6089","9.54"
"23908","837.5837","9.54"
"23909","877.6370","9.54"
"23910","1012.7267","9.54"
"23911","325.2735","9.55"
"23912","535.4478","9.55"
"23913","619.4956","9.55"
"23914","635.5010","9.55"
"23915","663.5316","9.55"
"23916","730.6317","9.55"
"23917","800.6535","9.55"
